wave_number,kappa,plane_helicity_-1,plane_helicity_1,twisted__helicity_-1_momentum_0,twisted__helicity_1_momentum_0,twisted__helicity_-1_momentum_1,twisted__helicity_1_momentum_1
61.704346,20.290642,0.6607259,0.88413054,0.04353119,0.052972905,0.1532188,0.09681245
61.804516,20.323582,0.653552,0.896381,0.042370178,0.052827004,0.15140022,0.098867804
61.904682,20.35652,0.64643496,0.90862525,0.0412319,0.052663777,0.14959353,0.10093811
62.004852,20.38946,0.63937896,0.92086315,0.04011652,0.052483175,0.1477999,0.103023395
62.105022,20.4224,0.63238317,0.9330874,0.03902341,0.052284703,0.14601909,0.10512293
62.205196,20.45534,0.6254526,0.94528913,0.03795292,0.05206845,0.14425242,0.107235305
62.30536,20.488276,0.61859107,0.95747143,0.03690515,0.05183458,0.14250095,0.10936086
62.405533,20.521217,0.6117944,0.9696271,0.035879288,0.051582962,0.14076377,0.11149857
62.5057,20.554157,0.6050674,0.9817544,0.0348756,0.05131391,0.13904205,0.11364797
62.605873,20.587097,0.59841186,0.9938597,0.033894025,0.051027607,0.13733634,0.11580997
62.70604,20.620035,0.5918258,1.005934,0.032933965,0.05072427,0.13564625,0.11798291
62.80621,20.652975,0.5853083,1.0179768,0.031995177,0.050404184,0.1339717,0.120166555
62.90638,20.685915,0.57886183,1.0299923,0.03107768,0.0500677,0.1323133,0.122361295
63.006546,20.718853,0.5724859,1.0419794,0.030181142,0.049715247,0.1306711,0.12456664
63.106716,20.751793,0.56617683,1.0539434,0.02930483,0.04934717,0.12904418,0.1267831
63.20689,20.784733,0.5599341,1.065879,0.028448645,0.048963707,0.12743266,0.12900972
63.307053,20.81767,0.55376107,1.0777916,0.027612733,0.048565686,0.12583737,0.13124667
63.407227,20.850613,0.5476511,1.0896838,0.026796093,0.04815333,0.12425682,0.13349421
63.507393,20.883549,0.54160327,1.1015528,0.02599845,0.04772702,0.12269088,0.13575155
63.607567,20.91649,0.5356189,1.1134101,0.025219755,0.047287427,0.12113996,0.13802002
63.707733,20.949429,0.5296949,1.1252543,0.024459548,0.046834987,0.11960346,0.140299
63.807903,20.982368,0.5238281,1.137084,0.02371731,0.046370216,0.11808066,0.1425879
63.908073,21.015308,0.518019,1.1489084,0.022992892,0.045893572,0.11657179,0.14488776
64.00824,21.048246,0.5122652,1.1607277,0.022285882,0.045405537,0.11507639,0.14719826
64.10841,21.081186,0.50656307,1.1725442,0.021595787,0.04490662,0.11359368,0.14951938
64.20858,21.114126,0.500911,1.184361,0.02092227,0.04439727,0.11212342,0.15185115
64.30875,21.147064,0.49531162,1.196184,0.020265402,0.043878093,0.11066626,0.15419407
64.40892,21.180004,0.4897576,1.2080122,0.019624349,0.043349378,0.10922059,0.1565477
64.50909,21.212942,0.4842494,1.2198528,0.018999003,0.04281178,0.10778662,0.15891267
64.60926,21.245884,0.47878477,1.2317061,0.01838895,0.042265605,0.10636387,0.16128881
64.70943,21.278822,0.47336423,1.2435763,0.017794168,0.041711494,0.104952626,0.16367613
64.8096,21.311764,0.46798325,1.255467,0.017214023,0.04114963,0.103551865,0.16607516
64.90977,21.344702,0.46264002,1.2673823,0.016648224,0.040580697,0.10216126,0.16848597
65.00993,21.37764,0.45733538,1.2793231,0.016096752,0.040004995,0.100781135,0.17090839
65.11011,21.410582,0.45206705,1.2912928,0.015559199,0.039422944,0.09941097,0.17334263
65.21028,21.443521,0.44683194,1.3032998,0.015035183,0.038834974,0.09805022,0.17578964
